"Trade_Code";"Trade_Cls";"TradeExternal_Cls";"Trade_Name";"Contact_Person";"Address1";"Address2";"City";"Postal_Code";"Telephone";"Fax";"Email";"Country_Cls";"Last_Update"
"701000";"100";"V";"DOW CHEMICAL PACIFIC SINGAPORE PTE LTD";"Andrey Irawan Halim";"260 Orchard Road No. 18-01";"The Heeren";"SINGAPORE";"238855";"6568353773";"6568340315";"AIHalim@dow.com";"SG";"4/3/2021 10:56:00 AM"
"701010";"100";"V";"AIPU FOOD INDUSTRY CO., LTD";"Ms. Ammy Wu";"No. 111 Luoxin Road";"";"Baosan District";"201908";"862156869511";"862156863960";"ammy@aipufood.com";"CN";"4/3/2021 10:56:00 AM"
"701020";"100";"V";"ERNESTO VENTOS S.A";"Javier Gonzales Anglada";"Carretera Reial, 120 B";"Sant Just Desvern";"Barcelona";"08960";"34934706210";"3493473310";"jganglada@ventos.com";"ES";"4/3/2021 10:56:00 AM"
"802301";"001";"V";"JINYOUNG~PT.";"Mr. Suparta Wijaya";"Jl. Pabrik Kawasan Industri Klapanunggal KM 26,5";"(Kawasan KORIN) Kec. Klapanunggal";"Bogor";"16820";"0218234565";"0218234540";"supartawijaya16@foodtech-jinyoung.com";"ID";"4/3/2021 10:56:00 AM"
"802311";"001";"V";"KABULINCO JAYA~PT.";"Mr. Ban Seng Liman";"Jl. Jembatan Dua Raya No. 11/ i";"";"Jakarta Utara";"14450";"0216611418";"0216620716";"liman@kabulinco.co.id";"ID";"4/3/2021 10:56:00 AM"
"802321";"001";"V";"AMAZING FARM~PT.";"";"Taman Tekno BSD Sektor XI Blok A-2/5,";"Kel. Setu Kec. Setu";"Tangerang Selatan";"";"02175881950";"";"";"";"4/3/2021 10:56:00 AM"
"802331";"001";"V";"CAKRA PERMAI WIRACHEMINDO~PT.";"MR. ROBERTO";"PERGUDANGAN KOSAMBI PERMAI";"BLOK I/09 JATIMULYA - KOSAMBI";"TANGERANG";"";"08159967393";"";"roberto@cakrapermai.com";"";"4/3/2021 10:56:00 AM"
"802341";"001";"V";"CENDANA KARYA JAYA UTAMA~CV.";"MR. DASMAWIRYANTO";"CENDANA RESIDENCE BLOK E6 NO.24";"RT 08/04 KEL. SARUA KEC. CIPUTAT";"TANGERANG SELATAN";"";"08128418389";"";"darma.yanto@yahoo.co.id";"ID";"4/3/2021 10:56:00 AM"
"802351";"001";"V";"PANGAN INDO MANDIRI~PT.";"Mrs Puput";"JL. MILLENIUM 11 BLOK F.5 NO. 5";"";"PEUSAR, PANONGAN,TANGERANG";"15710";"02129159098";"21029159097";"admin@pimandiri.co.id";"ID";"4/3/2021 10:56:00 AM"
"802361";"001";"V";"BANGJA INTI INGRIDIEN~PT.";"Mr. Erich Lisan";"Aero Technopark Blok C-26 & C-26A";"Jl. Marsekal Surya Dharma, Neglasari";"Tangerang";"15129";"02159580318";"";"erich.lisan@bangja-ii.id";"ID";"4/3/2021 10:56:00 AM"
"802371";"001";"V";"PT.GANDUM MAS KENCANA";"R.A. SITI AMINAH";"Jl. Moh. Toha Km. 3 MARGASARI";"KARAWACI";"TANGERANG";"15113";"0215520023";"02155796274";"s.aminah@gandummas.co.id";"ID";"4/3/2021 10:56:00 AM"
"802381";"001";"V";"PT. CRODA INDONESIA";"Senior Area Sales Manager";"Palma Tower 17th Floor Unit D";"Jl. Let Jend T.B. Simatupang II S/06";"Jakarta";"";"0218934923";"02175930512";"elasa.noviani@croda.com";"ID";"4/3/2021 10:56:00 AM"
"802391";"001";"V";"RHEEM INDONESIA~PT.";"REZA FAHLEVY";"JL. Pulogadung No.33 Kawasan Industri";"Pulogadung";"JAKARTA";"13930";"0214600020";"0214608885";"reza@rheem-ina.com";"ID";"4/3/2021 10:56:00 AM"
"802401";"001";"V";"MITSUBISHI CORPORATION INDONESIA~PT.";"Ms. Lilik Nuryanti";"Sentral Senayan II, 19th Floor";"Jl. Asia Afrika No.8";"Jakarta";"10270";"02157951328";"02157951428";"lilik.nuryanti@misubishicorp.com";"ID";"4/3/2021 10:56:00 AM"
"802411";"001";"V";"MADU NUSANTARA~PT.";"Ms. Hepie";"Jl. Tanah Abang II No. 57A";"Jakarta Pusat";"";"";"021352611";"021352212";"hepiemastutie@gmail.com";"ID";"4/3/2021 10:56:00 AM"
"802421";"001";"V";"PT. ABADI GEMILANG INDUSTRI";"BP. AGIE";"KP. LEDUK NO.42 RT 004/RW 001";"ALAM JAYA, JATIUWUNG";"TANGERANG, BANTEN";"";"0215527893";"0215527894";"agi_carton@yahoo.co.id";"ID";"4/3/2021 10:56:00 AM"
"802431";"001";"V";"PT. PALL FILTRATION INDONESIA";"SHOUVIK CHANDA";"PERKANTORAN HIJAU ARKADIA TOWER A 5TH FLOOR";"JL. LETJEND TB. SIMATUPANG KAV. 88";"JAKARTA";"12520";"02178830088";"";"shouvik_chanda@ap.pall.com";"ID";"4/3/2021 10:56:00 AM"
"802441";"001";"V";"PT. NOVO COMPLAST INDONESIA";"RONIANTO";"JL. RAYA SERANG KM 13.8 RT 003 RW 002";"KP. CREWED, DS. SUKADAMAI, CIKUPA";"TANGERANG";"15710";"02129309971";"";"ronianto.sh@novocomplast.com";"ID";"4/3/2021 10:56:00 AM"
"800091";"001";"V";"BANGKIT JAYAA~CV.";"MR. ERICH LISAN";"Kawasan Industri & Pergudangan";"Marunda Center Blok E.1 No.3A";"Bekasi";"17211";"02129088202";"02129088204";"erichlis@bangkitjayaa.co.id";"ID";"4/3/2021 10:56:00 AM"
"800101";"001";"V";"PT. BANGUNSASANA SANGGRAHA (SO)";"Bpk. Adithya";"Jl. Ciputat Raya No.25";"JAKARTA";"JAKARTA";"";"02174703136";"02174703136";"";"ID";"4/3/2021 10:56:00 AM"
"800110";"000";"V";"PT. BOGA VICTORY MAKMUR (SO)";"Mr.Paulus";"Jl.Raya Kapuk Kamal No.19A";"JAKARTA";"Jakarta";"";"0215551835";"0215551160";"";"ID";"4/3/2021 10:56:00 AM"
"800121";"001";"V";"PT. BRATACO CHEMIKA (SO)";"Ms.Titin";"Jl. Mangga Besar V No.5";"JAKARTA 11180";"JAKARTA";"";"0216120312";"0216292430";"";"ID";"4/3/2021 10:56:00 AM"
"800131";"001";"V";"PT. BUMI HARUM GEMILANG (SO)";"Bpk. Adithya";"Jl. Ciputat Raya No.25";"JAKARTA";"JAKARTA";"";"02174703136";"02174703136";"";"ID";"4/3/2021 10:56:00 AM"
"800141";"001";"V";"CIBODAS MANDIRI (SO)";"ATEP SUHENDAR";"KAMPUNG KAYU MANIS";"CIPANAS";"CIANJUR";"43253";"0263518838";"";"";"ID";"4/3/2021 10:56:00 AM"
"800151";"001";"V";"CV. CITRA JASA MANDIRI (SO)";"Mr.Andy Wirawan";"Jl.Bangka II/F No.36 Mampang";"Jakarta-Selatan 12720";"JAKARTA";"";"02171791621";"02171791623";"";"ID";"4/3/2021 10:56:00 AM"
"800161";"001";"V";"PT. CITRA NUSA CEMERLANG (SO)";"DINDA";"JL. CEMARA II No. 50A";"";"JAKARTA";"";"7400728";"7400728";"7400728";"ID";"4/3/2021 10:56:00 AM"
"800171";"001";"V";"CV. CITRA PERDANA (SO)";"Mr. Andi Azhari";"Komplek Kompas Indah";"Jl.Mangga Raya Blok C 33 No.23";"Bekasi 17510";"";"02188336340";"02188362553";"";"ID";"4/3/2021 10:56:00 AM"
"800181";"001";"V";"CMSI (QC)~PT.";"Mr. Ika Dian S";"Jl.Jababeka IX B Blok P-6 H";"Cikarang";"Bekasi";"17833";"02189835311";"0218983531718";"";"ID";"4/3/2021 10:56:00 AM"
"800190";"000";"V";"DJASULA WANGI (SO)~PT.";"Ms.Elis";"Jl. Garuda 99";"JAKARTA";"JAKARTA";"";"0214209808";"0214244173";"";"ID";"4/3/2021 10:56:00 AM"
"800191";"001";"V";"DJASULA WANGI~PT.";"Ms. Elis";"Jl. Garuda 99";"JAKARTA";"JAKARTA";"";"0214209808";"0214244173";"djasula@cbn.net.id";"ID";"4/3/2021 10:56:00 AM"
"800201";"001";"V";"CV. DUA SEJAHTERA (SO)";"Bpk. Oom Amsor";"Jl. Sabre Blok A-No.3";"Bekasi Timur";"Bekasi";"";"0218821256";"02188347141";"";"ID";"4/3/2021 10:56:00 AM"
"800210";"000";"V";"EAC INDONESIA (SO)~PT.";"Mr. DODY WIJAYA";"GRAHA PRATAMA 17th FLOOR";"Jl. M.T. HARYONO Kav. 15";"JAK-SEL";"12810";"02183790755";"02183790760";"";"ID";"4/3/2021 10:56:00 AM"
"800220";"000";"V";"PT. EISAI INDONESIA (SO)";"Mr.T.Ogoshi";"Ratu Plaza Office Tower, 11th";"Floor, Jl.Jend.Sudirman 9 JKT";"Jakarta 10270";"";"0215719234";"0215713305";"";"ID";"4/3/2021 10:56:00 AM"
"800231";"001";"V";"PT. EKACITTA DIAN PERSADA (SO)";"Ibu Yani";"Jl.Pesanggrahan Selatan No.54";"D-E Kembangan Selatan";"Jakarta";"";"0215819361";"0215819360";"";"ID";"4/3/2021 10:56:00 AM"
"800241";"001";"V";"PT. ELOKARSA UTAMA (QC)";"Bpk. Ahmad Doni";"Jl. Raya Kebayoran Lama 34E";"Jakarta 12220";"Jakarta";"";"0217201893";"0217260177";"";"ID";"4/3/2021 10:56:00 AM"
"800251";"001";"V";"PT. ENSEVAL PUTERA MEGATRADING (SO)";"MS. DIANA IRENE";"Jl. Pulo Lentut No. 10";"Kawasan Industri Pulo Gadung";"Jakarta Timur";"";"02146822422";"02146822412";"";"ID";"4/3/2021 10:56:00 AM"
"800260";"000";"V";"FIRMENICH INDONESIA (SO)~PT.";"Ms. Dora / Ms. Laksmi";"JL. TANAH ABANG II No. 78";"JAKPUS";"JAKARTA";"10150";"0213863977";"0213451910";"";"ID";"4/3/2021 10:56:00 AM"
"800261";"001";"V";"FIRMENICH INDONESIA~PT.";"Ms. Dora / Ms. Laksmi";"JL. TANAH ABANG II No. 78";"JAKPUS";"JAKARTA";"10150";"0213863977";"0213451910";"Dora.INDRIANI@firmenich.com";"ID";"4/3/2021 10:56:00 AM"
"800271";"001";"V";"PT. FREYABADI INDOTAMA (SO)";"Ms.Kristin";"Blok AII No. 9B";"Purwakarta";"Purwakarta";"";"0264351635";"0264351046";"";"ID";"4/3/2021 10:56:00 AM"
"800280";"000";"V";"GIVAUDAN ROURE (SO)~PT.";"Ms.Erni";"S.Widjoyo Center/6th Fl";"Jend.Sudirman Kav.71 Jakarta";"Jakarta";"";"0215223245";"0215223216";"";"ID";"4/3/2021 10:56:00 AM"
"800290";"000";"V";"GLOBAL MITRA SEJATI (SO)~PT.";"Ms. Trijana S.";"Komplek Daan Mogot Arcadia,";"Blok G3 No.3,  Batu Ceper";"Tangerang";"";"02155778029";"02155776928";"";"ID";"4/3/2021 10:56:00 AM"
"800291";"001";"V";"GLOBAL MITRA SEJATI~PT.";"Ms. Trijana S.";"Komplek Daan Mogot Arcadia";"Blok G3 No. 3, Batu Ceper,";"Tangerang";"";"02155778029";"02155776928";"";"ID";"4/3/2021 10:56:00 AM"
"800301";"001";"V";"GRAND MULTI CHEMICALS~PT.";"Ms. Dewi";"Wisma Bumiputera 8th Floor";"Jl.Jend.Sudirman Kav.75";"Jakarta";"";"0215703805";"0215710401";"";"ID";"4/3/2021 10:56:00 AM"
"800311";"001";"V";"PT. GUNUNG SAHARI WIDITAMA (SO)";"Ibu wati";"Jl.Gajah Mada 181";"JAKARTA";"JAKARTA";"";"0216293941";"0216254019";"";"ID";"4/3/2021 10:56:00 AM"
"800321";"001";"V";"PT. GUNUNG SLAMAT (SO)";"Bpk. HANDOKO";"Jl. MAYJEND. SUTOYO No. 28";"SLAWI";"TEGAL";"491560";"0283491800";"0283491560";"";"ID";"4/3/2021 10:56:00 AM"
"800331";"001";"V";"HALDIN PACIFIC SEMESTA~PT.";"Ms. Puspa Anggraini";"Jl. Irian V Blok MM2";"Kawasan Industri MM 2100";"Cibitung-Bekasi";"17520";"0218935085";"0218935084";"puspa.anggraini@haldin-natural.com";"ID";"4/3/2021 10:56:00 AM"
"800340";"000";"V";"HALIM SAKTI PRATAMA (SO)~PT.";"Mr. Yong Soeprapto";"Jl.Tomang Raya No.4";"Jakarta - 11430";"JAKARTA";"11430";"0215600400";"0215600390";"yong@halim-sakti.com";"ID";"4/3/2021 10:56:00 AM"
"800341";"001";"V";"HALIM SAKTI PRATAMA~PT.";"Mr. Yong Soeprapto";"Jl.Tomang Raya No.4";"Jakarta - 11430";"Jakarta";"11430";"0215600400";"0215600390";"yong@halim-sakti.com";"ID";"4/3/2021 10:56:00 AM"
"200520";"100";"C";"OGAWA & CO., LTD (MAIHAMA RESEARCH CENTER)";"Attn : Mr. Tadashi Takabayashi";"15-7 Chidori Urayasushi,";"Chiba 279-0032, Japan";"";"279-0032";"81473051404";"81473051413";"";"";"4/3/2021 10:56:00 AM"
"300000";"000";"C";"PT. AGEL LANGGENG";"";"Jl. Raya Sultan Agung Km.27";"Rt/Rw ; 002/007, Pondok Ungu";"Medan Satria Bekasi";"17132";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"300010";"000";"C";"AJINOMOTO CALPIS BEVERAGE~PT.";"INDONESIA";"EJIP Industrial Park Plot 7-C";"Ds. Sukaresmi,Cikarang Selatan";"Bekasi, Jawa Barat";"17550";"";"0218970241";"";"ID";"4/3/2021 10:56:00 AM"
"300020";"000";"C";"ARIEF HARTO KUSUMO";"";"KOMPLEKS MANGGA DUA PLAZA BLOK";"D-15 (HARCO ELECTRONIK) JAKPUS";"JAKARTA";"10730";"0216120695";"";"";"ID";"4/3/2021 10:56:00 AM"
"300030";"000";"C";"ARMITA ABADI~PT.";"";"Jl.Industri Utama Blok SS No.6";"Jababeka II Mekar Mukti Cik-Ut";"Bekasi";"17520";"02189830606";"02189830505";"";"ID";"4/3/2021 10:56:00 AM"
"300040";"000";"C";"ARNOTTS INDONESIA~PT.";"";"Jl. H. Wahab Affan No.8";"Raya Bekasi Km.28";"Bekasi";"17132";"0218854136";"0218440815";"";"ID";"4/3/2021 10:56:00 AM"
"300050";"000";"C";"BAPAK DHARMA";"DHARMA";"JL. Ampera No.07";"Tangerang";"";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"300060";"000";"C";"BAPAK HADI";"";"Jl. Raya Kaligawe Km. 4";"Semarang";"Jawa Tengah";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"300070";"000";"C";"BENNY AHIMSA";"Mr. BENNY A";"Jl. Dr. Nurdin II No.42";"Grogol, Jakarta Barat";"";"";"0215608758";"0215608758";"";"ID";"4/3/2021 10:56:00 AM"
"300080";"000";"C";"BRONSON PRIMA INDUSTRI~PT.";"DESSY";"JL.Tenaga 8 Blimbing,Malang";"65125 Jawa Timur";"";"";"0341491917";"";"";"ID";"4/3/2021 10:56:00 AM"
"300090";"000";"C";"BUANATIRTA ADIJAYA~PT.";"Mr. Paulus Irwan";"Ds.Cangkringmalang-Beji";"Kab. Pasuruan 67154";"";"";"343656172";"343656173";"";"ID";"4/3/2021 10:56:00 AM"
"300100";"000";"C";"BUKIT PERAK~PT.";"";"Jl. Raya Semarang - Kendal";"Km.10,5";"Semarang";"";"024607620";"024661812";"";"ID";"4/3/2021 10:56:00 AM"
"300110";"000";"C";"CADBURY INDONESIA~PT.";"";"Jl. Raya Pulo Gadung No.20";"";"Jakarta";"13930";"02146823333";"0214609058";"";"ID";"4/3/2021 10:56:00 AM"
"300120";"000";"C";"PERUSAHAAN INDUSTRI CERES~PT.";"";"Jl. Raya Dayeuhkolot No.92";"Pasawahan, Dayeuhkolot";"Kab. Bandung, Jawa Barat";"40256";"";"";"";"";"4/3/2021 10:56:00 AM"
"300131";"001";"C";"CERES MEIJI INDOTAMA~PT.";"";"Jl. Maligi III Lot J - 2B";"Kawasan Industri KIIC";"Teluk Jambe-Teluk Jambe-Krw";"41361";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"800481";"001";"V";"PT. KRIKRAS BASF DEPT (SO)";"Ms.Suly";"Jakarta";"";"Jakarta";"";"0215262533";"0215262533";"";"ID";"4/3/2021 10:56:00 AM"
"800491";"001";"V";"KURITA INDONESIA~PT.";"Mr. Ade / Ms. Ira";"Jl. Jababeka XII A Kav. V-6";"Kawasan Industri Jababeka";"Cikarang Bekasi";"";"0218936245";"0218935158";"";"ID";"4/3/2021 10:56:00 AM"
"800501";"001";"V";"PT. KURITEC INDONESIA (SO)";"Aryo Baskoro";"Skiline Building 16 TH Floor";"Jl. MH. Thamrin No. 9";"Jakarta";"";"0213148432";"0213148432";"";"ID";"4/3/2021 10:56:00 AM"
"800510";"000";"V";"LAUTAN LUAS (SO)~PT.";"Ms. Suryani";"Jl.Pintu air Selatan no.59";"JAKARTA";"Jakarta";"";"02153677777";"02153671120";"";"ID";"4/3/2021 10:56:00 AM"
"800521";"001";"V";"PD. MAJU BERSAMA (SO)";"BPK. Wahab";"Jl. Poponcol Raya No.18";"Karawang";"Karawang";"";"0219210568";"0219210568";"";"ID";"4/3/2021 10:56:00 AM"
"800531";"001";"V";"PT. MAKMUR PANGAN KHARISMA (SO)";"Bpk. Asmin";"Jl. Taman Sunter Indah KI/18";"JAKARTA";"";"";"0216507472";"0216500976";"";"ID";"4/3/2021 10:56:00 AM"
"800540";"000";"V";"PT. MANE INDONESIA (SO)";"Mr.Bernard J.Leynaud";"Cikarang Industrial Estate Kav";"Blok V-68 Cikarang-Bekasi";"BEKASI";"";"0218937640";"0218936485";"";"ID";"4/3/2021 10:56:00 AM"
"800541";"001";"V";"MANE INDONESIA~PT.";"Mr.Bernard J.Leynaud";"Cikarang Industrial Estate Kav";"Blok V-68 Cikarang-Bekasi";"BEKASI";"";"0218937640";"0218936485";"";"";"4/3/2021 10:56:00 AM"
"800551";"001";"V";"PT. MANGGA DUA (SO)";"Bpk. Andre";"Jl. Rawa sumur No.14 (Kawasan";"Industri Pulo Gadung JAKTIM)";"Jakarta Timur";"";"0214601627";"02146825363";"";"ID";"4/3/2021 10:56:00 AM"
"800561";"001";"V";"PT. MEGA KEMIRAYA";"MR. KELVIN SAW";"Jl. Karang Bolong Raya 12/23";"Ancol Jakarta Utara 14430";"Jakarta";"";"0216909169";"0216909173";"";"ID";"4/3/2021 10:56:00 AM"
"800571";"001";"V";"PT. MERINT (SO)";"Devi";"Jl.SMP 135 No.39 Pondok Bambu";"JAKARTA";"JAKARTA";"";"0218613808";"0218613808";"";"ID";"4/3/2021 10:56:00 AM"
"800581";"001";"V";"PT. METROPOLY JAYA NUSA (SO)";"Yasin Junanto";"Jl.Kapuk Kamal Raya No.8";"JAKARTA";"JAKARTA";"";"0215553687";"0215553687";"";"ID";"4/3/2021 10:56:00 AM"
"800591";"001";"V";"PD. NARTO (SO)";"Mr.Narto";"Jl. Kolonel Sugoino";"Tegal";"Jawa Tengah";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"800601";"001";"V";"NIRWANA LESTARI~PT.";"Ms. Indrie katharina";"Jl.Raya Narogong Km.7";"Bekasi";"Bekasi";"17117";"0218204054";"02182434187";"";"ID";"4/3/2021 10:56:00 AM"
"800611";"001";"V";"PT. ORIENTAL ASAHI LYMAN (SO)";"Mr.Iwabuchi";"Kawasan Industri MM-2100,Blok";"F-5 Cibitung Bekasi";"BEKASI";"";"0218980503";"0218980409";"";"ID";"4/3/2021 10:56:00 AM"
"800630";"000";"V";"PROLIMAS UTAMA JAYA (SO)~PT.";"Mr. Ronald";"JL.KH.HASYIM ASHARI BLOK C5/14";"";"JAKARTA 10150";"";"0216332034";"0216332035";"";"ID";"4/3/2021 10:56:00 AM"
"800631";"001";"V";"PROLIMAS UTAMA JAYA~PT.";"Mr. Ronald";"JL.KH.HASYIM ASHARI BLOK C5/14";"";"JAKARTA";"10150";"0216332034";"0216332035";"basuki.prolimas@gmail.com";"";"4/3/2021 10:56:00 AM"
"800641";"001";"V";"PUTRA CAHAYA GEMILANG (SO)";"AOM";"KOMPLEK AURI JALADHAPURA";"JL. SABRA Blok A No 3";"BEKASI TIMUR";"";"0218821256";"02188347141";"";"ID";"4/3/2021 10:56:00 AM"
"800650";"000";"V";"RADIANCE (SO)~PT.";"MR.BOBBY";"JL.K.H HASYIM ASHARI NO.50-50A";"JAKARTA 10130";"JAKARTA";"";"0216347788";"0216329133";"";"ID";"4/3/2021 10:56:00 AM"
"800651";"001";"V";"RADIANCE~PT.";"MR.BOBBY";"JL.K.H HASYIM ASHARI NO.50-50A";"JAKARTA 10130";"";"10130";"0216347788";"0216329133";"";"ID";"4/3/2021 10:56:00 AM"
"800661";"001";"V";"PT. REVCO (SO)";"Bpk.Ahoa";"Jl.Krekot Bunder IV No.133";"JAKARTA";"JAKARTA";"";"0213805959";"0213805959";"";"ID";"4/3/2021 10:56:00 AM"
"800671";"001";"V";"PT. SADIKUN NIAGAMAS RAYA (SO)";"Mr. Yulius";"Jl.Raya Bekasi";"Bekasi";"BEKASI";"";"0218808619";"0218814777";"";"ID";"4/3/2021 10:56:00 AM"
"800681";"001";"V";"PT. SAKATA (SO)";"Ms. Noriko Murata";"General contractor&landscaping";"Jl.Melawai V No.10,Kebayoran";"baru, Jakarta";"";"0811880341";"0217373182";"";"ID";"4/3/2021 10:56:00 AM"
"800691";"001";"V";"PT. SAKATA MUTIARA INDAH (SO)";"NORIKO MURATA";"JL. MELAWAI V KEBAYORAN BARU.";"JAKARTA";"JAKARTA";"";"7252389";"7252389";"7252389";"ID";"4/3/2021 10:56:00 AM"
"800701";"001";"V";"PT. SARI BUANA INDUSTRI (SO)";"Mr. A.Gunadi S";"Ruko Golden Truly D-17";"Jl.R.S.Fatmawati No.15,";"JAKARTA 12420";"";"0217692685";"0217692688";"";"ID";"4/3/2021 10:56:00 AM"
"800711";"001";"V";"PT. SAUNG MIRWAN (SO)";"Mr. Noro";"Desa Sukamanah Kampung Pasir";"Muncang,Kec.Megamendung";"BOGOR";"";"0251241269";"0251241268";"";"ID";"4/3/2021 10:56:00 AM"
"800721";"001";"V";"SAYUR MAYUR DEWI SRI~PD.";"Mr. Fajar Setiawan";"Gg. Amalat G.B.O Cipanas";"Cianjur";"Cianjur";"";"0263523531";"0263518360";"";"ID";"4/3/2021 10:56:00 AM"
"800731";"001";"V";"PT. SIDOLA FARM CHEM (SO)";"Ms.Enny";"Jalan Purnawarman No.52";"Bandung 40116";"Bandung";"";"0224205861";"0224232747";"";"ID";"4/3/2021 10:56:00 AM"
"800741";"001";"V";"INTERMAS TATA TRADING~PT.";"Mr. Yongki";"JL.RAWA GIRANG NO. 3";"Kawasan Industri Pulo Gadung";"Jakarta";"";"0214602050";"0214602403";"";"ID";"4/3/2021 10:56:00 AM"
"800751";"001";"V";"SUKANDA DJAYA (CIBITUNG)~PT.";"Ms. Juju";"MM 2100 Industrial";"Jl. Irian Blok FF II, Cibitung";"Bekasi";"";"0218981246";"02189982345";"";"ID";"4/3/2021 10:56:00 AM"
"400070";"400";"C";"OGAWA (SINGAPORE)/PACIFIC FISH";"";"51 Science  Park Load";"Science Park II, #04-24,";"The Aries, Singapore";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400080";"400";"C";"OGAWA (SINGAPORE)/CASTLE CHEMICAL";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries, Singapore";"117586";"";"";"";"";"4/3/2021 10:56:00 AM"
"400090";"400";"C";"OGAWA (SINGAPORE)/MALAYSIA DAIRY";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400100";"400";"C";"OGAWA (SINGAPORE)/ASIA CHEMICAL";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries, Singapore";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400110";"400";"C";"OGAWA (SINGAPORE)/MYANMAR CHEMICAL";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400120";"400";"C";"OGAWA (SINGAPORE)/THAI KASEIHIN";"";"51 Science Park Road";"Science Park II,#04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400130";"400";"C";"OGAWA (SINGAPORE)/PICASO";"";"51 Science Park Road";"Science Park II,";"#04-24, The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400140";"400";"C";"OGAWA (SINGAPORE)/HALCHEM";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400150";"400";"C";"OGAWA (SINGAPORE)/VIETNAM KIRIN";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400160";"400";"C";"OGAWA (SINGAPORE)/UNIVA";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400170";"400";"C";"OGAWA (SINGAPORE)/PERMANIS";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400180";"400";"C";"OGAWA (SINGAPORE)/BIOASIA";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400190";"400";"C";"OGAWA (SINGAPORE)/TUNG MING";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400200";"400";"C";"OGAWA (SINGAPORE)/MEPILS";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400210";"400";"C";"OGAWA (SINGAPORE)/FOURZONE";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400220";"400";"C";"OGAWA(SINGAPORE)/ FU YUAN";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400230";"400";"C";"OGAWA (SINGAPORE)/TRIBECO";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400240";"400";"C";"OGAWA(SINGAPORE)/LIM LAM THYE";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400250";"400";"C";"OGAWA(SINGAPORE)/DOLE";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400260";"400";"C";"OGAWA(SINGAPORE)/TAISHO PHARMACEUTICAL (M) SDN BHD";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400270";"400";"C";"OGAWA(SINGAPORE)/TAISHO VIETNAM CO., LTD";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400280";"400";"C";"OGAWA(SINGAPORE)/HARUMI";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400290";"400";"C";"OGAWA (SINGAPORE)/WWRC ING";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
"400300";"400";"C";"OGAWA (SINGAPORE)/SUNTORY";"";"51 Science Park Road";"Science Park II, #04-24,";"The Aries,";"117586";"";"";"";"SG";"4/3/2021 10:56:00 AM"
